"id","_name","_prefix","_province_id","_district_id","sync_words","priority_sync_words"
23415,Nguyễn Thiếp,Đường,19,258,nguyen thiep,duong nguyen thiep
23416,Nguyễn Thượng Hiền,Đường,19,258,nguyen thuong hien,duong nguyen thuong hien
23417,Nguyễn Tĩnh,Đường,19,258,nguyen tinh,duong nguyen tinh
23418,Nguyễn Trãi,Đường,19,258,nguyen trai,duong nguyen trai
23419,Nguyễn Trinh Tiếp,Đường,19,258,nguyen trinh tiep,duong nguyen trinh tiep
23420,Nguyễn Trung Trực,Đường,19,258,nguyen trung truc,duong nguyen trung truc
23421,Nguyễn Trường Tộ,Đường,19,258,nguyen truong to,duong nguyen truong to
23422,Nguyễn Tuân,Đường,19,258,nguyen tuan,duong nguyen tuan
23423,Nguyễn Văn Trỗi,Đường,19,258,nguyen van troi,duong nguyen van troi
23424,Nhữ Bá Sỹ,Đường,19,258,nhu ba sy,duong nhu ba sy
23425,Phạm Bành,Đường,19,258,pham banh,duong pham banh
23426,Phạm Hồng Thái,Đường,19,258,pham hong thai,duong pham hong thai
23427,Phạm Ngọc Thạch,Đường,19,258,pham ngoc thach,duong pham ngoc thach
23428,Phạm Ngũ Lão,Đường,19,258,pham ngu lao,duong pham ngu lao
23429,Phạm Sư Mạnh,Phố,19,258,pham su manh,pho pham su manh
23430,Phạm Văn Hinh,Đường,19,258,pham van hinh,duong pham van hinh
23431,Phan Bội Châu,Đường,19,258,phan boi chau,duong phan boi chau
23432,Phan Chu Trinh,Đường,19,258,phan chu trinh,duong phan chu trinh
23433,Phan Đình Giót,Đường,19,258,phan dinh giot,duong phan dinh giot
23434,Phan Huy Chú,Đường,19,258,phan huy chu,duong phan huy chu
23435,Phan Huy Ích,Đường,19,258,phan huy ich,duong phan huy ich
23436,Phó Đức Chính,Phố,19,258,pho duc chinh,pho pho duc chinh
23437,Phố Tây Ga,Đường,19,258,pho tay ga,duong pho tay ga
23438,Phú Châu,Đường,19,258,phu chau,duong phu chau
23439,Phú Cốc,Đường,19,258,phu coc,duong phu coc
23440,Phù Lưu,Phố,19,258,phu luu,pho phu luu
23441,Phú Quý,Đường,19,258,phu quy,duong phu quy
23442,Phú Thọ,Đường,19,258,phu tho,duong phu tho
23443,Phú Thọ 3,Đường,19,258,phu tho 3,duong phu tho 3
23444,Phú Thứ,Đường,19,258,phu thu,duong phu thu
23445,Phú Thứ Đông,Đường,19,258,phu thu dong,duong phu thu dong
23446,Phú Trung,Đường,19,258,phu trung,duong phu trung
23447,Phú Vinh,Đường,19,258,phu vinh,duong phu vinh
23448,Phùng Khắc Khoan,Đường,19,258,phung khac khoan,duong phung khac khoan
23449,Phượng Hoàng,Đường,19,258,phuong hoang,duong phuong hoang
23450,Quang Trung,Đường,19,258,quang trung,duong quang trung
23451,Quang Trung 2,Đường,19,258,quang trung 2,duong quang trung 2
23452,Quang Trung 3,Đường,19,258,quang trung 3,duong quang trung 3
23453,Quảng Xá,Đường,19,258,quang xa,duong quang xa
23454,Quảng Yên,Đường,19,258,quang yen,duong quang yen
23455,Quốc lộ 1A,Đường,19,258,quoc lo 1a,duong quoc lo 1a
23456,Quốc lộ 45,Đường,19,258,quoc lo 45,duong quoc lo 45
23457,Quốc lộ 47,Đường,19,258,quoc lo 47,duong quoc lo 47
23458,Tân An,Đường,19,258,tan an,duong tan an
23459,Tân Chánh Hiệp 16,Đường,19,258,tan chanh hiep 16,duong tan chanh hiep 16
23460,Tản Đà,Đường,19,258,tan da,duong tan da
23461,Tân Nam,Đường,19,258,tan nam,duong tan nam
23462,Tân Sơn,Đường,19,258,tan son,duong tan son
23463,Tân Thới Hiệp 10,Đường,19,258,tan thoi hiep 10,duong tan thoi hiep 10
23464,Tào Mạt,Đường,19,258,tao mat,duong tao mat
23465,Tây Nam 2,Đường,19,258,tay nam 2,duong tay nam 2
23466,Tây Sơn 1,Đường,19,258,tay son 1,duong tay son 1
23467,Tây Sơn 2,Đường,19,258,tay son 2,duong tay son 2
23468,Thắng Lợi,Đường,19,258,thang loi,duong thang loi
23469,Thanh Chương,Đường,19,258,thanh chuong,duong thanh chuong
23470,Thạnh Lộc 19,Đường,19,258,thanh loc 19,duong thanh loc 19
23471,Thạnh Lộc 27,Đường,19,258,thanh loc 27,duong thanh loc 27
23472,Thành Mai,Đường,19,258,thanh mai,duong thanh mai
23473,Thành Thái,Đường,19,258,thanh thai,duong thanh thai
23474,Thạnh Xuân 13,Đường,19,258,thanh xuan 13,duong thanh xuan 13
23475,Thạnh Xuân 21,Đường,19,258,thanh xuan 21,duong thanh xuan 21
23476,Thế Lữ,Đường,19,258,the lu,duong the lu
23477,Thọ Hạc,Đường,19,258,tho hac,duong tho hac
23478,Thôi Hữu,Đường,19,258,thoi huu,duong thoi huu
23479,Thống Nhất 1,Đường,19,258,thong nhat 1,duong thong nhat 1
23480,Thủ Phác,Đường,19,258,thu phac,duong thu phac
23481,Tịch Điền,Đường,19,258,tich dien,duong tich dien
23482,Tô Hiến Thành,Đường,19,258,to hien thanh,duong to hien thanh
23483,Tô Vĩnh Diện,Đường,19,258,to vinh dien,duong to vinh dien
23484,Tôn Quang Phiệt,Đường,19,258,ton quang phiet,duong ton quang phiet
23485,Tôn Thất Tùng,Đường,19,258,ton that tung,duong ton that tung
23486,Tống Duy Tân,Đường,19,258,tong duy tan,duong tong duy tan
23487,Trại Gà,Đường,19,258,trai ga,duong trai ga
23488,Trần Bình Trọng,Đường,19,258,tran binh trong,duong tran binh trong
23489,Trần Cao Vân,Đường,19,258,tran cao van,duong tran cao van
23490,Trần Đại Nghĩa,Phố,19,258,tran dai nghia,pho tran dai nghia
23491,Trần Đức,Đường,19,258,tran duc,duong tran duc
23492,Trần Hưng Đạo,Đường,19,258,tran hung dao,duong tran hung dao
23493,Trần Huy Liệu,Đường,19,258,tran huy lieu,duong tran huy lieu
23494,Trần Khánh Dư,Đường,19,258,tran khanh du,duong tran khanh du
23495,Trần Khát Chân,Đường,19,258,tran khat chan,duong tran khat chan
23496,Trần Nguyên Hãn,Phố,19,258,tran nguyen han,pho tran nguyen han
23497,Trần Nhân Tông,Đường,19,258,tran nhan tong,duong tran nhan tong
23498,Trần Nhật Duật,Đường,19,258,tran nhat duat,duong tran nhat duat
23499,Trần Oanh,Đường,19,258,tran oanh,duong tran oanh
23500,Trần Phú,Đường,19,258,tran phu,duong tran phu
23501,Trần Quang Đạo,Đường,19,258,tran quang dao,duong tran quang dao
23502,Trần Quang Diệu,Đường,19,258,tran quang dieu,duong tran quang dieu
23503,Trần Quốc Toản,Đường,19,258,tran quoc toan,duong tran quoc toan
23504,Trần Thị Nam,Đường,19,258,tran thi nam,duong tran thi nam
23505,Trần Thủ Độ,Đường,19,258,tran thu do,duong tran thu do
23506,Trần Văn Ơn,Đường,19,258,tran van on,duong tran van on
23507,Trần Xuân Soạn,Phố,19,258,tran xuan soan,pho tran xuan soan
23508,Trích Sài,Đường,19,258,trich sai,duong trich sai
23509,Triệu Quang Phục,Đường,19,258,trieu quang phuc,duong trieu quang phuc
23510,Triệu Quốc Đạt,Đường,19,258,trieu quoc dat,duong trieu quoc dat
23511,Trịnh Khả,Đường,19,258,trinh kha,duong trinh kha
23512,Trịnh Ngõ Trúc,Đường,19,258,trinh ngo truc,duong trinh ngo truc
23513,Trịnh Thế Lợi,Đường,19,258,trinh the loi,duong trinh the loi
23514,Trịnh Thị Ngọc Lữ,Đường,19,258,trinh thi ngoc lu,duong trinh thi ngoc lu
23515,Trịnh Thị Ngọc Trúc,Đường,19,258,trinh thi ngoc truc,duong trinh thi ngoc truc
23516,Trung Sơn,Phố,19,258,trung son,pho trung son
23517,Trương Định,Đường,19,258,truong dinh,duong truong dinh
23518,Trương Hán Siêu,Đường,19,258,truong han sieu,duong truong han sieu
23519,Trường Thi,Đường,19,258,truong thi,duong truong thi
23520,Trương Văn Đa,Đường,19,258,truong van da,duong truong van da
23521,Từ Đạo Hạnh,Đường,19,258,tu dao hanh,duong tu dao hanh
23522,Tú Mỡ,Đường,19,258,tu mo,duong tu mo
23523,Tú Xương,Đường,19,258,tu xuong,duong tu xuong
23524,Tuệ Tĩnh,Đường,19,258,tue tinh,duong tue tinh
23525,Vệ Đà,Đường,19,258,ve da,duong ve da
23526,Võ Nguyên Giáp,Đường,19,258,vo nguyen giap,duong vo nguyen giap
23527,Võ Thị Sáu,Đường,19,258,vo thi sau,duong vo thi sau
23528,Voi,Đường,19,258,voi,duong voi
23529,Vũ Trọng Phụng,Đường,19,258,vu trong phung,duong vu trong phung
23530,Xuân Diệu,Đường,19,258,xuan dieu,duong xuan dieu
23531,Ỷ Lan,Đường,19,258,y lan,duong y lan
23532,Yết Kiêu,Đường,19,258,yet kieu,duong yet kieu
23533,"45",Phố,19,259,pho 45,pho 45
23534,"502",Đường,19,259,duong 502,duong 502
23535,"515B",Đường,19,259,"515b",duong 515b
23536,Đình Hương - Giàng,Đường,19,259,dinh huong - giang,duong dinh huong - giang
23537,Đinh Lễ,Đường,19,259,dinh le,duong dinh le
23538,Dương Hòa 1,Đường,19,259,duong hoa 1,duong duong hoa 1
23539,Kênh Nam,Đường,19,259,kenh nam,duong kenh nam
23540,Kiến Hưng 1,Đường,19,259,kien hung 1,duong kien hung 1
23541,Nguyễn Quán Nho,Đường,19,259,nguyen quan nho,duong nguyen quan nho
23542,Nguyễn Quang Minh,Đường,19,259,nguyen quang minh,duong nguyen quang minh
23543,Thiệu Dương - Khánh,Đường,19,259,thieu duong - khanh,duong thieu duong - khanh
23544,Thống Nhất,Đường,19,259,thong nhat,duong thong nhat
23545,Tỉnh lộ 515,Đường,19,259,tinh lo 515,duong tinh lo 515
23546,Trí Cẩn,Đường,19,259,tri can,duong tri can
23547,Trí Hưng,Đường,19,259,tri hung,duong tri hung
23548,"47",Đường,19,260,duong 47,duong 47
23549,Hồ Chí Minh,Đường,19,260,ho chi minh,duong ho chi minh
23550,Quốc lộ 15A,Đường,19,260,quoc lo 15a,duong quoc lo 15a
23551,Quốc lộ 47,Đường,19,260,quoc lo 47,duong quoc lo 47
23552,Tỉnh lộ 506,Đường,19,260,tinh lo 506,duong tinh lo 506
23553,Hồ Chí Minh,Đường,19,261,ho chi minh,duong ho chi minh
23554,Mục Sơn,Đường,19,261,muc son,duong muc son
23555,Tỉnh lộ 507,Đường,19,261,tinh lo 507,duong tinh lo 507
23556,Xuân Cao,Đường,19,261,xuan cao,duong xuan cao
23557,"513",Đường,19,262,duong 513,duong 513
23558,"8",Đường,19,262,duong 8,duong 8
23559,Đào Duy Từ,Đường,19,262,dao duy tu,duong dao duy tu
23560,Nghi Sơn - Bãi Trành,Đường,19,262,nghi son - bai tranh,duong nghi son - bai tranh
23561,Quang Trung,Đường,19,262,quang trung,duong quang trung
23562,Quốc lộ 1A,Đường,19,262,quoc lo 1a,duong quoc lo 1a
23563,Quốc lộ 2B,Đường,19,262,quoc lo 2b,duong quoc lo 2b
23564,"47",Đường,19,263,duong 47,duong 47
23565,Bà Triệu,Phố,19,263,ba trieu,pho ba trieu
23566,Giắt,Đường,19,263,giat,duong giat
23567,Lê Lợi,Đường,19,263,le loi,duong le loi
23568,Quốc lộ 47,Đường,19,263,quoc lo 47,duong quoc lo 47
23569,Tân Phong,Đường,19,263,tan phong,duong tan phong
23570,Tân Sơn,Đường,19,263,tan son,duong tan son
23571,Tân Thành,Đường,19,263,tan thanh,duong tan thanh
23572,Tỉnh lộ 506,Đường,19,263,tinh lo 506,duong tinh lo 506
23573,Tỉnh lộ 514,Đường,19,263,tinh lo 514,duong tinh lo 514
23574,Tỉnh lộ 517,Đường,19,263,tinh lo 517,duong tinh lo 517
23575,Tô Vĩnh Diện,Đường,19,263,to vinh dien,duong to vinh dien
23576,"45",Phố,19,264,pho 45,pho 45
23577,Quốc lộ 45,Đường,19,264,quoc lo 45,duong quoc lo 45
23578,Tỉnh lộ 217,Đường,19,264,tinh lo 217,duong tinh lo 217
23579,"45",Phố,19,265,pho 45,pho 45
23580,Quốc lộ 45,Đường,19,265,quoc lo 45,duong quoc lo 45
23581,Lê Lợi,Đường,20,266,le loi,duong le loi
23582,Nguyễn Văn Cừ,Đường,20,266,nguyen van cu,duong nguyen van cu
23583,Phan Thái Ất,Đường,20,266,phan thai at,duong phan thai at
23584,Quốc lộ 7,Đường,20,266,quoc lo 7,duong quoc lo 7
23585,Quốc lộ 7A,Đường,20,267,quoc lo 7a,duong quoc lo 7a
23586,"72",Phố,20,268,pho 72,pho 72
23587,Bình Minh,Đường,20,268,binh minh,duong binh minh
23588,Bình Minh 2,Đường,20,268,binh minh 2,duong binh minh 2
23589,Hoàng Đan,Đường,20,268,hoang dan,duong hoang dan
23590,Lý Nam Đế,Đường,20,268,ly nam de,duong ly nam de
23591,Nguyễn Huệ,Đường,20,268,nguyen hue,duong nguyen hue
23592,Nguyễn Sinh Cung,Đường,20,268,nguyen sinh cung,duong nguyen sinh cung
23593,Nguyễn Sư Hồi,Đường,20,268,nguyen su hoi,duong nguyen su hoi
23594,Nguyễn Thức Tự,Đường,20,268,nguyen thuc tu,duong nguyen thuc tu
23595,Nguyễn Xí,Phố,20,268,nguyen xi,pho nguyen xi
23596,Phạm Nguyễn Du,Đường,20,268,pham nguyen du,duong pham nguyen du
23597,Quốc lộ 46,Đường,20,268,quoc lo 46,duong quoc lo 46
23598,Sào Nam,Đường,20,268,sao nam,duong sao nam
23599,Số 12,Đường,20,268,so 12,duong so 12
23600,Số 3,Đường,20,268,so 3,duong so 3
23601,Quốc lộ 1A,Đường,20,269,quoc lo 1a,duong quoc lo 1a
23602,Quốc Lộ 48A,Đường,20,269,quoc lo 48a,duong quoc lo 48a
23603,Quốc lộ 7A,Đường,20,269,quoc lo 7a,duong quoc lo 7a
23604,Quốc lộ 15A,Đường,20,270,quoc lo 15a,duong quoc lo 15a
23605,Quốc lộ 46,Đường,20,270,quoc lo 46,duong quoc lo 46
23606,Quốc lộ 7,Đường,20,270,quoc lo 7,duong quoc lo 7
23607,"58",Đường,20,271,duong 58,duong 58
23608,Quốc lộ 1A,Đường,20,271,quoc lo 1a,duong quoc lo 1a
23609,Quốc Lộ 48W,Đường,20,271,quoc lo 48w,duong quoc lo 48w
23610,"46",Đường,20,272,duong 46,duong 46
23611,Lê Xuân Đào,Đường,20,272,le xuan dao,duong le xuan dao
23612,Phạm Hồng Thái,Đường,20,272,pham hong thai,duong pham hong thai
23613,Quốc lộ 46,Đường,20,272,quoc lo 46,duong quoc lo 46
23614,Tỉnh lộ 547,Đường,20,272,tinh lo 547,duong tinh lo 547
23615,Tỉnh Lộ 558,Đường,20,272,tinh lo 558,duong tinh lo 558
23616,Quốc lộ 7A,Đường,20,273,quoc lo 7a,duong quoc lo 7a
23617,"46A",Đường,20,274,"46a",duong 46a
23618,Quốc lộ 46,Đường,20,274,quoc lo 46,duong quoc lo 46
23619,"534",Đường,20,275,duong 534,duong 534
23620,"535",Đường,20,275,duong 535,duong 535
23621,Cửa Hội,Đường,20,275,cua hoi,duong cua hoi
23622,Nghi Kim,Đường,20,275,nghi kim,duong nghi kim
23623,Quốc lộ 1A,Đường,20,275,quoc lo 1a,duong quoc lo 1a
23624,Quốc lộ 46,Đường,20,275,quoc lo 46,duong quoc lo 46
23625,Quốc lộ 48E,Đường,20,275,quoc lo 48e,duong quoc lo 48e
23626,Vinh,Đường,20,275,vinh,duong vinh
23627,"48",Đường,20,277,duong 48,duong 48
23628,Quốc lộ 48,Đường,20,278,quoc lo 48,duong quoc lo 48
23629,Cù Chính Lan,Đường,20,280,cu chinh lan,duong cu chinh lan
23630,Quốc lộ 1A,Đường,20,280,quoc lo 1a,duong quoc lo 1a
23631,Quốc lộ 48B,Đường,20,280,quoc lo 48b,duong quoc lo 48b
23632,"15A",Đường,20,281,"15a",duong 15a
23633,"48",Đường,20,282,duong 48,duong 48
23634,Lý Thường Kiệt,Phố,20,282,ly thuong kiet,pho ly thuong kiet
23635,Quốc lộ 15,Đường,20,282,quoc lo 15,duong quoc lo 15
23636,Số 7,Đường,20,282,so 7,duong so 7
23637,Trần Hưng Đạo,Đường,20,282,tran hung dao,duong tran hung dao
23638,Quốc lộ 46,Đường,20,283,quoc lo 46,duong quoc lo 46
23639,"3/2",Đường,20,285,"3/2",duong 3/2
23640,"32",Đường,20,285,duong 32,duong 32
23641,"46",Đường,20,285,duong 46,duong 46
23642,"8B",Đường,20,285,"8b",duong 8b
23643,An Dương Vương,Đường,20,285,an duong vuong,duong an duong vuong
23644,Bắc Nam,Đường,20,285,bac nam,duong bac nam
23645,Bạch Liêu,Đường,20,285,bach lieu,duong bach lieu
23646,Bùi Dương Lịch,Đường,20,285,bui duong lich,duong bui duong lich
23647,Bùi Huy Bích,Đường,20,285,bui huy bich,duong bui huy bich
23648,Bùi Thị Xuân,Đường,20,285,bui thi xuan,duong bui thi xuan
23649,Cao Bá Quát,Đường,20,285,cao ba quat,duong cao ba quat
23650,Cao Huy Đỉnh,Đường,20,285,cao huy dinh,duong cao huy dinh
23651,Cao Lỗ,Đường,20,285,cao lo,duong cao lo
23652,Cao Thắng,Đường,20,285,cao thang,duong cao thang
23653,Cao Xuân Dục,Đường,20,285,cao xuan duc,duong cao xuan duc
23654,Cao Xuân Huy,Đường,20,285,cao xuan huy,duong cao xuan huy
23655,Chu Văn An,Đường,20,285,chu van an,duong chu van an
23656,Cù Chính Lan,Đường,20,285,cu chinh lan,duong cu chinh lan
23657,Cửa Hội,Đường,20,285,cua hoi,duong cua hoi
23658,Đại lộ Thăng Long,Đường,20,285,dai lo thang long,duong dai lo thang long
23659,Đặng Nguyên Cẩn,Đường,20,285,dang nguyen can,duong dang nguyen can
23660,Đặng Như Mai,Đường,20,285,dang nhu mai,duong dang nhu mai
23661,Đặng Tất,Phố,20,285,dang tat,pho dang tat
23662,Đặng Thai Mai,Đường,20,285,dang thai mai,duong dang thai mai
23663,Đặng Thái Thân,Phố,20,285,dang thai than,pho dang thai than
23664,Đặng Thúc Hứa,Đường,20,285,dang thuc hua,duong dang thuc hua
23665,Đặng Văn Ngữ,Đường,20,285,dang van ngu,duong dang van ngu
23666,Đặng Văn Thụy,Đường,20,285,dang van thuy,duong dang van thuy
23667,Đào Duy Từ,Đường,20,285,dao duy tu,duong dao duy tu
23668,Đào Tấn,Đường,20,285,dao tan,duong dao tan
23669,Đậu Yên,Đường,20,285,dau yen,duong dau yen
23670,Đề Thám,Đường,20,285,de tham,duong de tham
23671,Đinh Bạt Tụy,Đường,20,285,dinh bat tuy,duong dinh bat tuy
23672,Đinh Công Tráng,Đường,20,285,dinh cong trang,duong dinh cong trang
23673,Đinh Lễ,Đường,20,285,dinh le,duong dinh le
23674,Đinh Văn Chất,Đường,20,285,dinh van chat,duong dinh van chat
23675,Đoàn Nhữ Hài,Đường,20,285,doan nhu hai,duong doan nhu hai
23676,Đốc Thiết,Đường,20,285,doc thiet,duong doc thiet
23677,Đội Cung,Đường,20,285,doi cung,duong doi cung
23678,Đức Thiết,Đường,20,285,duc thiet,duong duc thiet
23679,Đức Thọ,Đường,20,285,duc tho,duong duc tho
23680,Duy Tân,Đường,20,285,duy tan,duong duy tan
23681,Hà Huy Tập,Đường,20,285,ha huy tap,duong ha huy tap
23682,Hải Thượng Lãn Ông,Đường,20,285,hai thuong lan ong,duong hai thuong lan ong
23683,Hàm Nghi,Đường,20,285,ham nghi,duong ham nghi
23684,Hàn Mặc Tử,Đường,20,285,han mac tu,duong han mac tu
23685,Herman,Đường,20,285,herman,duong herman
23686,Hồ Bá Kiện,Đường,20,285,ho ba kien,duong ho ba kien
23687,Hồ Bá Ôn,Đường,20,285,ho ba on,duong ho ba on
23688,Hồ Hán Thương,Đường,20,285,ho han thuong,duong ho han thuong
23689,Hồ Hữu Nhân,Đường,20,285,ho huu nhan,duong ho huu nhan
23690,Hồ Ngọc Lãm,Đường,20,285,ho ngoc lam,duong ho ngoc lam
23691,Hồ Phi Tích,Đường,20,285,ho phi tich,duong ho phi tich
23692,Hồ Quý Ly,Đường,20,285,ho quy ly,duong ho quy ly
23693,Hồ Sỹ Đồng,Đường,20,285,ho sy dong,duong ho sy dong
23694,Hồ Sỹ Dương,Đường,20,285,ho sy duong,duong ho sy duong
23695,Hồ Tông Thốc,Đường,20,285,ho tong thoc,duong ho tong thoc
23696,Hồ Tùng Mậu,Đường,20,285,ho tung mau,duong ho tung mau
23697,Hồ Xuân Hương,Đường,20,285,ho xuan huong,duong ho xuan huong
23698,Hòa An 8,Đường,20,285,hoa an 8,duong hoa an 8
23699,Hoàng Danh Sưởng,Đường,20,285,hoang danh suong,duong hoang danh suong
23700,Hoàng Hoa Thám,Đường,20,285,hoang hoa tham,duong hoang hoa tham
23701,Hoàng Nghĩa Lương,Đường,20,285,hoang nghia luong,duong hoang nghia luong
23702,Hoàng Nguyên Cát,Đường,20,285,hoang nguyen cat,duong hoang nguyen cat
23703,Hoàng Phan Thái,Đường,20,285,hoang phan thai,duong hoang phan thai
23704,Hoàng Tả Thốn,Đường,20,285,hoang ta thon,duong hoang ta thon
23705,Hoàng Thị Loan,Đường,20,285,hoang thi loan,duong hoang thi loan
23706,Hoàng Trọng Trì,Đường,20,285,hoang trong tri,duong hoang trong tri
23707,Hoàng Văn Thái,Đường,20,285,hoang van thai,duong hoang van thai
23708,Hoàng Văn Thụ,Đường,20,285,hoang van thu,duong hoang van thu
23709,Hoàng Xuân Hãn,Đường,20,285,hoang xuan han,duong hoang xuan han
23710,Hồng Bàng,Đường,20,285,hong bang,duong hong bang
23711,Hồng Liên,Đường,20,285,hong lien,duong hong lien
23712,Hồng Sơn,Đường,20,285,hong son,duong hong son
23713,Huỳnh Thúc Kháng,Đường,20,285,huynh thuc khang,duong huynh thuc khang
23714,Kim Đồng,Đường,20,285,kim dong,duong kim dong
23715,Kim Yên,Đường,20,285,kim yen,duong kim yen
23716,Lê Duẩn,Đường,20,285,le duan,duong le duan
23717,Lê Hoàn,Đường,20,285,le hoan,duong le hoan
23718,Lê Hồng Phong,Đường,20,285,le hong phong,duong le hong phong
23719,Lê Hồng Sơn,Phố,20,285,le hong son,pho le hong son
23720,Lê Huân,Đường,20,285,le huan,duong le huan
23721,Lê Khôi,Đường,20,285,le khoi,duong le khoi
23722,Lê Lai,Đường,20,285,le lai,duong le lai
23723,Lê Lợi,Đường,20,285,le loi,duong le loi
23724,Lê Mao,Đường,20,285,le mao,duong le mao
23725,Lê Ngọc Hân,Đường,20,285,le ngoc han,duong le ngoc han
23726,Lê Nin,Đường,20,285,le nin,duong le nin
23727,Lê Ninh,Đường,20,285,le ninh,duong le ninh
23728,Lê Quý Đôn,Đường,20,285,le quy don,duong le quy don
23729,Lê Văn Hưu,Phố,20,285,le van huu,pho le van huu
23730,Lê Văn Miến,Đường,20,285,le van mien,duong le van mien
23731,Lê Văn Tám,Đường,20,285,le van tam,duong le van tam
23732,Lê Văn Tâm,Đường,20,285,le van tam,duong le van tam
23733,Lê Viết Lượng,Đường,20,285,le viet luong,duong le viet luong
23734,Lê Viết Thuật,Đường,20,285,le viet thuat,duong le viet thuat
23735,Lê Xuân Đào,Đường,20,285,le xuan dao,duong le xuan dao
23736,Lò Cao,Đường,20,285,lo cao,duong lo cao
23737,Lục Niên,Đường,20,285,luc nien,duong luc nien
23738,Lương Thế Vinh,Đường,20,285,luong the vinh,duong luong the vinh
23739,Lý Nhật Quang,Đường,20,285,ly nhat quang,duong ly nhat quang
23740,Lý Thái Tông,Đường,20,285,ly thai tong,duong ly thai tong
23741,Lý Thường Kiệt,Phố,20,285,ly thuong kiet,pho ly thuong kiet
23742,Lý Tự Trọng,Đường,20,285,ly tu trong,duong ly tu trong
23743,Mai Hắc Đế,Phố,20,285,mai hac de,pho mai hac de
23744,Mai Lão Bang,Đường,20,285,mai lao bang,duong mai lao bang
23745,Minh Khai,Đường,20,285,minh khai,duong minh khai
23746,Nghệ An - Xiêng Khoảng,Đường,20,285,nghe an - xieng khoang,duong nghe an - xieng khoang
23747,Nghi Phú,Đường,20,285,nghi phu,duong nghi phu
23748,Nghi Trung,Đường,20,285,nghi trung,duong nghi trung
23749,Ngô Đức Kế,Đường,20,285,ngo duc ke,duong ngo duc ke
23750,Ngô Gia Tự,Đường,20,285,ngo gia tu,duong ngo gia tu
23751,Ngô Quảng,Đường,20,285,ngo quang,duong ngo quang
23752,Ngô Quyền,Đường,20,285,ngo quyen,duong ngo quyen
23753,Ngô Tất Tố,Đường,20,285,ngo tat to,duong ngo tat to
23754,Ngô Thì Nhậm,Đường,20,285,ngo thi nham,duong ngo thi nham
23755,Ngô Trí Hòa,Đường,20,285,ngo tri hoa,duong ngo tri hoa
23756,Ngô Tuân,Đường,20,285,ngo tuan,duong ngo tuan
23757,Ngô Văn Sở,Đường,20,285,ngo van so,duong ngo van so
23758,Ngư Hải,Đường,20,285,ngu hai,duong ngu hai
23759,Nguyễn Biểu,Đường,20,285,nguyen bieu,duong nguyen bieu
23760,Nguyễn Bính,Đường,20,285,nguyen binh,duong nguyen binh
23761,Nguyễn Bỉnh Khiêm,Đường,20,285,nguyen binh khiem,duong nguyen binh khiem
23762,Nguyễn Cảnh Chân,Đường,20,285,nguyen canh chan,duong nguyen canh chan
23763,Nguyễn Cảnh Dị,Đường,20,285,nguyen canh di,duong nguyen canh di
23764,Nguyễn Cảnh Hoan,Đường,20,285,nguyen canh hoan,duong nguyen canh hoan
23765,Nguyễn Chí Thanh,Đường,20,285,nguyen chi thanh,duong nguyen chi thanh
23766,Nguyễn Chích,Đường,20,285,nguyen chich,duong nguyen chich
23767,Nguyễn Công Trứ,Đường,20,285,nguyen cong tru,duong nguyen cong tru
23768,Nguyễn Công Trung,Đường,20,285,nguyen cong trung,duong nguyen cong trung
23769,Nguyễn Đình Chiểu,Đường,20,285,nguyen dinh chieu,duong nguyen dinh chieu
23770,Nguyễn Du,Đường,20,285,nguyen du,duong nguyen du
23771,Nguyễn Đức Cảnh,Đường,20,285,nguyen duc canh,duong nguyen duc canh
23772,Nguyễn Đức Đạt,Đường,20,285,nguyen duc dat,duong nguyen duc dat
23773,Nguyễn Đức Mậu,Đường,20,285,nguyen duc mau,duong nguyen duc mau
23774,Nguyễn Duy Trinh,Đường,20,285,nguyen duy trinh,duong nguyen duy trinh
23775,Nguyễn Gia Thiều,Đường,20,285,nguyen gia thieu,duong nguyen gia thieu
23776,Nguyễn Hiền,Đường,20,285,nguyen hien,duong nguyen hien
23777,Nguyễn Hữu Nghĩa,Đường,20,285,nguyen huu nghia,duong nguyen huu nghia
23778,Nguyễn Huy Oánh,Đường,20,285,nguyen huy oanh,duong nguyen huy oanh
23779,Nguyễn Khánh Toàn,Đường,20,285,nguyen khanh toan,duong nguyen khanh toan
23780,Nguyễn Khuyến,Đường,20,285,nguyen khuyen,duong nguyen khuyen
23781,Nguyễn Kiệm,Đường,20,285,nguyen kiem,duong nguyen kiem
23782,Nguyễn Lương Bằng,Đường,20,285,nguyen luong bang,duong nguyen luong bang
23783,Nguyễn Năng Tĩnh,Đường,20,285,nguyen nang tinh,duong nguyen nang tinh
23784,Nguyễn Nghiêm,Đường,20,285,nguyen nghiem,duong nguyen nghiem
23785,Nguyễn Ngọc Sanh,Đường,20,285,nguyen ngoc sanh,duong nguyen ngoc sanh
23786,Nguyễn Phong Sắc,Đường,20,285,nguyen phong sac,duong nguyen phong sac
23787,Nguyễn Quốc Trị,Đường,20,285,nguyen quoc tri,duong nguyen quoc tri
23788,Nguyễn Sinh Sắc,Đường,20,285,nguyen sinh sac,duong nguyen sinh sac
23789,Nguyễn Sơn,Đường,20,285,nguyen son,duong nguyen son
23790,Nguyễn Sư Hồi,Đường,20,285,nguyen su hoi,duong nguyen su hoi
23791,Nguyễn Sỹ Quế,Đường,20,285,nguyen sy que,duong nguyen sy que
